SUBJECT_ID;Q;Q_EFFICIENT;DELTA_Q;Q_OPTIMAL;DELTA_Q_OPTIMAL;FFS;CAP;MEDICAL_STUDENT;PHYSICIAN;SUBJECT_AGE;FEMALE_SUBJECT;PATIENT_SEVERITY;FEMALE_PATIENT;LIABILITY;LIAB_MEDICALSTUDENT;PHYSICIANS_FAMILY
49;4;5;-1;5;-1;1;0;0;0;24;0;2;1;0;0;0
49;8;5;3;5;3;0;1;0;0;24;0;2;1;1;0;0
49;9;5;4;7;2;1;0;0;0;24;0;3;1;1;0;0
50;6;3;3;3;3;1;0;0;0;22;0;1;1;0;0;0
50;3;3;0;3;0;0;1;0;0;22;0;1;1;0;0;0
50;8;5;3;5;3;1;0;0;0;22;0;2;0;1;0;0
50;6;5;1;7;-1;0;1;0;0;22;0;3;0;1;0;0
50;7;3;4;3;4;1;0;0;0;22;0;1;1;1;0;0
50;7;5;2;5;2;0;1;0;0;22;0;2;0;1;0;0
50;6;5;1;7;-1;0;1;0;0;22;0;3;1;0;0;0
50;8;5;3;7;1;1;0;0;0;22;0;3;1;0;0;0
50;5;3;2;3;2;1;0;0;0;22;0;1;0;0;0;0
50;6;3;3;3;3;0;1;0;0;22;0;1;1;1;0;0
50;2;5;-3;5;-3;0;1;0;0;22;0;2;0;0;0;0
50;8;5;3;5;3;1;0;0;0;22;0;2;1;1;0;0
50;7;3;4;3;4;1;0;0;0;22;0;1;0;1;0;0
50;4;5;-1;5;-1;1;0;0;0;22;0;2;0;0;0;0
50;8;5;3;7;1;0;1;0;0;22;0;3;1;1;0;0
50;5;5;0;7;-2;0;1;0;0;22;0;3;0;0;0;0
50;3;3;0;3;0;0;1;0;0;22;0;1;0;1;0;0
50;3;5;-2;5;-2;0;1;0;0;22;0;2;1;0;0;0
50;10;5;5;7;3;1;0;0;0;22;0;3;0;1;0;0
50;5;5;0;7;-2;1;0;0;0;22;0;3;0;0;0;0
50;1;3;-2;3;-2;0;1;0;0;22;0;1;0;0;0;0
50;5;5;0;5;0;1;0;0;0;22;0;2;1;0;0;0
50;7;5;2;5;2;0;1;0;0;22;0;2;1;1;0;0
50;10;5;5;7;3;1;0;0;0;22;0;3;1;1;0;0
51;4;3;1;3;1;1;0;0;0;27;1;1;1;0;0;0
51;2;3;-1;3;-1;0;1;0;0;27;1;1;1;0;0;0
51;6;5;1;5;1;1;0;0;0;27;1;2;0;1;0;0
51;6;5;1;7;-1;0;1;0;0;27;1;3;0;1;0;0
51;4;3;1;3;1;1;0;0;0;27;1;1;1;1;0;0
51;4;5;-1;5;-1;0;1;0;0;27;1;2;0;1;0;0
51;6;5;1;7;-1;0;1;0;0;27;1;3;1;0;0;0
51;8;5;3;7;1;1;0;0;0;27;1;3;1;0;0;0
51;4;3;1;3;1;1;0;0;0;27;1;1;0;0;0;0
51;3;3;0;3;0;0;1;0;0;27;1;1;1;1;0;0
51;6;5;1;5;1;1;0;0;0;27;1;2;1;1;0;0
51;4;5;-1;5;-1;0;1;0;0;27;1;2;0;0;0;0
51;6;3;3;3;3;1;0;0;0;27;1;1;0;1;0;0
51;6;5;1;5;1;1;0;0;0;27;1;2;0;0;0;0
51;6;5;1;7;-1;0;1;0;0;27;1;3;1;1;0;0
51;6;5;1;7;-1;0;1;0;0;27;1;3;0;0;0;0
51;3;3;0;3;0;0;1;0;0;27;1;1;0;1;0;0
51;4;5;-1;5;-1;0;1;0;0;27;1;2;1;0;0;0
51;8;5;3;7;1;1;0;0;0;27;1;3;0;0;0;0
51;10;5;5;7;3;1;0;0;0;27;1;3;0;1;0;0
51;2;3;-1;3;-1;0;1;0;0;27;1;1;0;0;0;0
51;4;5;-1;5;-1;0;1;0;0;27;1;2;1;1;0;0
51;6;5;1;5;1;1;0;0;0;27;1;2;1;0;0;0
51;10;5;5;7;3;1;0;0;0;27;1;3;1;1;0;0
52;1;3;-2;3;-2;0;1;0;0;28;0;1;1;0;0;1
52;1;3;-2;3;-2;1;0;0;0;28;0;1;1;0;0;1
52;5;5;0;5;0;1;0;0;0;28;0;2;0;1;0;1
52;3;5;-2;7;-4;0;1;0;0;28;0;3;0;1;0;1
52;5;3;2;3;2;1;0;0;0;28;0;1;1;1;0;1
52;4;5;-1;5;-1;0;1;0;0;28;0;2;0;1;0;1
52;5;5;0;7;-2;0;1;0;0;28;0;3;1;0;0;1
52;5;5;0;7;-2;1;0;0;0;28;0;3;1;0;0;1
52;1;3;-2;3;-2;0;1;0;0;28;0;1;1;1;0;1
52;2;3;-1;3;-1;1;0;0;0;28;0;1;0;0;0;1
52;3;5;-2;5;-2;0;1;0;0;28;0;2;0;0;0;1
52;5;5;0;5;0;1;0;0;0;28;0;2;1;1;0;1
52;5;3;2;3;2;1;0;0;0;28;0;1;0;1;0;1
52;3;5;-2;5;-2;1;0;0;0;28;0;2;0;0;0;1
52;5;5;0;7;-2;0;1;0;0;28;0;3;0;0;0;1
52;5;5;0;7;-2;0;1;0;0;28;0;3;1;1;0;1
52;1;3;-2;3;-2;0;1;0;0;28;0;1;0;1;0;1
52;2;5;-3;5;-3;0;1;0;0;28;0;2;1;0;0;1
52;5;5;0;7;-2;1;0;0;0;28;0;3;0;0;0;1
52;5;5;0;7;-2;1;0;0;0;28;0;3;0;1;0;1
52;1;3;-2;3;-2;0;1;0;0;28;0;1;0;0;0;1
52;5;5;0;5;0;1;0;0;0;28;0;2;1;0;0;1
52;3;5;-2;5;-2;0;1;0;0;28;0;2;1;1;0;1
52;5;5;0;7;-2;1;0;0;0;28;0;3;1;1;0;1
53;3;3;0;3;0;1;0;0;0;24;0;1;1;0;0;0
53;2;3;-1;3;-1;0;1;0;0;24;0;1;1;0;0;0
53;6;5;1;5;1;1;0;0;0;24;0;2;0;1;0;0
53;7;5;2;7;0;0;1;0;0;24;0;3;0;1;0;0
53;4;3;1;3;1;1;0;0;0;24;0;1;1;1;0;0
53;5;5;0;5;0;0;1;0;0;24;0;2;0;1;0;0
53;7;5;2;7;0;1;0;0;0;24;0;3;1;0;0;0
53;6;5;1;7;-1;0;1;0;0;24;0;3;1;0;0;0
53;4;3;1;3;1;0;1;0;0;24;0;1;1;1;0;0
53;3;3;0;3;0;1;0;0;0;24;0;1;0;0;0;0
53;6;5;1;5;1;1;0;0;0;24;0;2;1;1;0;0
53;4;5;-1;5;-1;0;1;0;0;24;0;2;0;0;0;0
53;4;3;1;3;1;1;0;0;0;24;0;1;0;1;0;0
53;5;5;0;5;0;1;0;0;0;24;0;2;0;0;0;0
53;7;5;2;7;0;0;1;0;0;24;0;3;1;1;0;0
53;6;5;1;7;-1;0;1;0;0;24;0;3;0;0;0;0
53;4;3;1;3;1;0;1;0;0;24;0;1;0;1;0;0
53;4;5;-1;5;-1;0;1;0;0;24;0;2;1;0;0;0
53;8;5;3;7;1;1;0;0;0;24;0;3;0;1;0;0
53;7;5;2;7;0;1;0;0;0;24;0;3;0;0;0;0
53;2;3;-1;3;-1;0;1;0;0;24;0;1;0;0;0;0
53;5;5;0;5;0;1;0;0;0;24;0;2;1;0;0;0
53;5;5;0;5;0;0;1;0;0;24;0;2;1;1;0;0
53;8;5;3;7;1;1;0;0;0;24;0;3;1;1;0;0
54;2;3;-1;3;-1;0;1;0;0;25;1;1;1;0;0;0
54;5;3;2;3;2;1;0;0;0;25;1;1;1;0;0;0
54;6;5;1;5;1;1;0;0;0;25;1;2;0;1;0;0
54;6;5;1;7;-1;0;1;0;0;25;1;3;0;1;0;0
54;6;3;3;3;3;1;0;0;0;25;1;1;1;1;0;0
54;6;5;1;5;1;0;1;0;0;25;1;2;0;1;0;0
54;7;5;2;7;0;1;0;0;0;25;1;3;1;0;0;0
54;6;5;1;7;-1;0;1;0;0;25;1;3;1;0;0;0
54;5;3;2;3;2;1;0;0;0;25;1;1;0;0;0;0
54;2;3;-1;3;-1;0;1;0;0;25;1;1;1;1;0;0
54;5;5;0;5;0;0;1;0;0;25;1;2;0;0;0;0
54;6;5;1;5;1;1;0;0;0;25;1;2;1;1;0;0
54;7;3;4;3;4;1;0;0;0;25;1;1;0;1;0;0
54;6;5;1;5;1;1;0;0;0;25;1;2;0;0;0;0
54;6;5;1;7;-1;0;1;0;0;25;1;3;0;0;0;0
54;2;3;-1;3;-1;0;1;0;0;25;1;1;0;1;0;0
54;5;5;0;5;0;0;1;0;0;25;1;2;1;0;0;0
54;7;5;2;7;0;1;0;0;0;25;1;3;0;1;0;0
54;7;5;2;7;0;1;0;0;0;25;1;3;0;0;0;0
54;2;3;-1;3;-1;0;1;0;0;25;1;1;0;0;0;0
54;5;5;0;5;0;1;0;0;0;25;1;2;1;0;0;0
54;4;5;-1;5;-1;0;1;0;0;25;1;2;1;1;0;0
54;7;5;2;7;0;1;0;0;0;25;1;3;1;1;0;0
55;5;3;2;3;2;1;0;0;0;26;1;1;1;0;0;0
55;2;3;-1;3;-1;0;1;0;0;26;1;1;1;0;0;0
55;10;5;5;5;5;1;0;0;0;26;1;2;0;1;0;0
55;8;5;3;7;1;0;1;0;0;26;1;3;0;1;0;0
55;10;3;7;3;7;1;0;0;0;26;1;1;1;1;0;0
55;6;5;1;5;1;0;1;0;0;26;1;2;0;1;0;0
55;6;5;1;7;-1;0;1;0;0;26;1;3;1;0;0;0
55;9;5;4;7;2;1;0;0;0;26;1;3;1;0;0;0
55;4;3;1;3;1;0;1;0;0;26;1;1;1;1;0;0
55;7;3;4;3;4;1;0;0;0;26;1;1;0;0;0;0
55;4;5;-1;5;-1;0;1;0;0;26;1;2;0;0;0;0
55;10;5;5;5;5;1;0;0;0;26;1;2;1;1;0;0
55;10;3;7;3;7;1;0;0;0;26;1;1;0;1;0;0
55;7;5;2;5;2;1;0;0;0;26;1;2;0;0;0;0
55;7;5;2;7;0;0;1;0;0;25;1;3;1;1;0;0
55;8;5;3;7;1;0;1;0;0;26;1;3;1;1;0;0
55;6;5;1;7;-1;0;1;0;0;26;1;3;0;0;0;0
55;4;3;1;3;1;0;1;0;0;26;1;1;0;1;0;0
55;4;5;-1;5;-1;0;1;0;0;26;1;2;1;0;0;0
55;10;5;5;7;3;1;0;0;0;26;1;3;0;1;0;0
55;9;5;4;7;2;1;0;0;0;26;1;3;0;0;0;0
55;2;3;-1;3;-1;0;1;0;0;26;1;1;0;0;0;0
55;7;5;2;5;2;1;0;0;0;26;1;2;1;0;0;0
55;6;5;1;5;1;0;1;0;0;26;1;2;1;1;0;0
55;10;5;5;7;3;1;0;0;0;26;1;3;1;1;0;0
56;3;3;0;3;0;1;0;0;0;23;0;1;1;0;0;0
56;8;3;5;3;5;0;1;0;0;23;0;1;1;0;0;0
56;8;5;3;5;3;1;0;0;0;23;0;2;0;1;0;0
56;7;5;2;7;0;0;1;0;0;23;0;3;0;1;0;0
56;6;3;3;3;3;1;0;0;0;23;0;1;1;1;0;0
56;6;5;1;5;1;0;1;0;0;23;0;2;0;1;0;0
56;8;5;3;7;1;1;0;0;0;23;0;3;1;0;0;0
56;5;5;0;7;-2;0;1;0;0;23;0;3;1;0;0;0
56;4;3;1;3;1;1;0;0;0;23;0;1;0;0;0;0
56;5;3;2;3;2;0;1;0;0;23;0;1;1;1;0;0
56;9;5;4;5;4;1;0;0;0;23;0;2;1;1;0;0
56;6;5;1;5;1;0;1;0;0;23;0;2;0;0;0;0
56;7;3;4;3;4;1;0;0;0;23;0;1;0;1;0;0
56;6;5;1;5;1;1;0;0;0;23;0;2;0;0;0;0
56;5;5;0;7;-2;0;1;0;0;23;0;3;0;0;0;0
56;6;5;1;7;-1;0;1;0;0;23;0;3;1;1;0;0
56;6;3;3;3;3;0;1;0;0;23;0;1;0;1;0;0
56;3;5;-2;5;-2;0;1;0;0;23;0;2;1;0;0;0
56;7;5;2;7;0;1;0;0;0;23;0;3;0;1;0;0
56;7;5;2;7;0;1;0;0;0;23;0;3;0;0;0;0
56;2;3;-1;3;-1;0;1;0;0;23;0;1;0;0;0;0
56;6;5;1;5;1;1;0;0;0;23;0;2;1;0;0;0
56;6;5;1;5;1;0;1;0;0;23;0;2;1;1;0;0
56;7;5;2;7;0;1;0;0;0;23;0;3;1;1;0;0
57;7;3;4;3;4;1;0;0;0;23;0;1;1;0;0;1
57;8;3;5;3;5;0;1;0;0;23;0;1;1;0;0;1
57;7;5;2;5;2;1;0;0;0;23;0;2;0;1;0;1
57;7;5;2;7;0;0;1;0;0;23;0;3;0;1;0;1
57;7;3;4;3;4;1;0;0;0;23;0;1;1;1;0;1
57;6;5;1;5;1;0;1;0;0;23;0;2;0;1;0;1
57;5;5;0;7;-2;1;0;0;0;23;0;3;1;0;0;1
57;6;5;1;7;-1;0;1;0;0;23;0;3;1;0;0;1
57;5;3;2;3;2;0;1;0;0;23;0;1;1;1;0;1
57;7;3;4;3;4;1;0;0;0;23;0;1;0;0;0;1
57;7;5;2;5;2;1;0;0;0;23;0;2;1;1;0;1
57;4;5;-1;5;-1;0;1;0;0;23;0;2;0;0;0;1
57;7;3;4;3;4;1;0;0;0;23;0;1;0;1;0;1
57;5;5;0;5;0;1;0;0;0;23;0;2;0;0;0;1
57;2;5;-3;7;-5;0;1;0;0;23;0;3;1;1;0;1
57;3;5;-2;7;-4;0;1;0;0;23;0;3;0;0;0;1
57;8;3;5;3;5;0;1;0;0;23;0;1;0;1;0;1
57;6;5;1;5;1;0;1;0;0;23;0;2;1;0;0;1
57;8;5;3;7;1;1;0;0;0;23;0;3;0;1;0;1
57;7;5;2;7;0;1;0;0;0;23;0;3;0;0;0;1
57;4;3;1;3;1;0;1;0;0;23;0;1;0;0;0;1
57;4;5;-1;5;-1;0;1;0;0;23;0;2;1;1;0;1
57;6;5;1;5;1;1;0;0;0;23;0;2;1;0;0;1
57;7;5;2;7;0;1;0;0;0;23;0;3;1;1;0;1
58;5;3;2;3;2;1;0;1;0;25;1;1;1;0;0;0
58;2;3;-1;3;-1;0;1;1;0;25;1;1;1;0;0;0
58;7;5;2;5;2;1;0;1;0;25;1;2;0;1;1;0
58;8;5;3;7;1;0;1;1;0;25;1;3;0;1;1;0
58;7;3;4;3;4;1;0;1;0;25;1;1;1;1;1;0
58;7;5;2;5;2;0;1;1;0;25;1;2;0;1;1;0
58;5;5;0;7;-2;0;1;1;0;25;1;3;1;0;0;0
58;6;5;1;7;-1;1;0;1;0;25;1;3;1;0;0;0
58;6;3;3;3;3;0;1;1;0;25;1;1;1;1;1;0
58;6;3;3;3;3;1;0;1;0;25;1;1;0;0;0;0
58;4;5;-1;5;-1;0;1;1;0;25;1;2;0;0;0;0
58;6;5;1;5;1;1;0;1;0;25;1;2;1;1;1;0
58;7;3;4;3;4;1;0;1;0;25;1;1;0;1;1;0
58;6;5;1;5;1;1;0;1;0;25;1;2;0;0;0;0
58;7;5;2;7;0;0;1;1;0;25;1;3;1;1;1;0
58;5;5;0;7;-2;0;1;1;0;25;1;3;0;0;0;0
58;4;3;1;3;1;0;1;1;0;25;1;1;0;1;1;0
58;2;5;-3;5;-3;0;1;1;0;25;1;2;1;0;0;0
58;7;5;2;7;0;1;0;1;0;25;1;3;0;0;0;0
58;7;5;2;7;0;1;0;1;0;25;1;3;0;1;1;0
58;3;3;0;3;0;0;1;1;0;25;1;1;0;0;0;0
58;6;5;1;5;1;0;1;1;0;25;1;2;1;1;1;0
58;7;5;2;5;2;1;0;1;0;25;1;2;1;0;0;0
58;7;5;2;7;0;1;0;1;0;25;1;3;1;1;1;0
59;2;3;-1;3;-1;0;1;1;0;25;1;1;1;0;0;1
59;4;3;1;3;1;1;0;1;0;25;1;1;1;0;0;1
59;6;5;1;5;1;1;0;1;0;25;1;2;0;1;1;1
59;5;5;0;7;-2;0;1;1;0;25;1;3;0;1;1;1
59;5;3;2;3;2;1;0;1;0;25;1;1;1;1;1;1
59;4;5;-1;5;-1;0;1;1;0;25;1;2;0;1;1;1
59;6;5;1;7;-1;1;0;1;0;25;1;3;1;0;0;1
59;5;5;0;7;-2;0;1;1;0;25;1;3;1;0;0;1
59;4;3;1;3;1;0;1;1;0;25;1;1;1;1;1;1
59;4;3;1;3;1;1;0;1;0;25;1;1;0;0;0;1
59;6;5;1;5;1;1;0;1;0;25;1;2;1;1;1;1
59;4;5;-1;5;-1;0;1;1;0;25;1;2;0;0;0;1
59;6;3;3;3;3;1;0;1;0;25;1;1;0;1;1;1
59;5;5;0;5;0;1;0;1;0;25;1;2;0;0;0;1
59;5;5;0;7;-2;0;1;1;0;25;1;3;0;0;0;1
59;6;5;1;7;-1;0;1;1;0;25;1;3;1;1;1;1
59;5;3;2;3;2;0;1;1;0;25;1;1;0;1;1;1
59;4;5;-1;5;-1;0;1;1;0;25;1;2;1;0;0;1
59;8;5;3;7;1;1;0;1;0;25;1;3;0;1;1;1
59;6;5;1;7;-1;1;0;1;0;25;1;3;0;0;0;1
59;2;3;-1;3;-1;0;1;1;0;25;1;1;0;0;0;1
59;6;5;1;5;1;0;1;1;0;25;1;2;1;1;1;1
59;5;5;0;5;0;1;0;1;0;25;1;2;1;0;0;1
59;9;5;4;7;2;1;0;1;0;25;1;3;1;1;1;1
60;2;3;-1;3;-1;0;1;1;0;26;1;1;1;0;0;0
60;3;3;0;3;0;1;0;1;0;26;1;1;1;0;0;0
60;7;5;2;5;2;1;0;1;0;26;1;2;0;1;1;0
60;8;5;3;7;1;0;1;1;0;26;1;3;0;1;1;0
60;5;3;2;3;2;1;0;1;0;26;1;1;1;1;1;0
60;7;5;2;5;2;0;1;1;0;26;1;2;0;1;1;0
60;5;5;0;7;-2;0;1;1;0;26;1;3;1;0;0;0
60;8;5;3;7;1;1;0;1;0;26;1;3;1;0;0;0
60;5;3;2;3;2;0;1;1;0;26;1;1;1;1;1;0
60;3;3;0;3;0;1;0;1;0;26;1;1;0;0;0;0
60;4;5;-1;5;-1;0;1;1;0;26;1;2;0;0;0;0
60;7;5;2;5;2;1;0;1;0;26;1;2;1;1;1;0
60;5;3;2;3;2;1;0;1;0;26;1;1;0;1;1;0
60;6;5;1;5;1;1;0;1;0;26;1;2;0;0;0;0
60;8;5;3;7;1;0;1;1;0;26;1;3;1;1;1;0
60;5;5;0;7;-2;0;1;1;0;26;1;3;0;0;0;0
60;5;3;2;3;2;0;1;1;0;26;1;1;0;1;1;0
60;4;5;-1;5;-1;0;1;1;0;26;1;2;1;0;0;0
60;9;5;4;7;2;1;0;1;0;26;1;3;0;1;1;0
60;8;5;3;7;1;1;0;1;0;26;1;3;0;0;0;0
60;3;3;0;3;0;0;1;1;0;26;1;1;0;0;0;0
60;6;5;1;5;1;1;0;1;0;26;1;2;1;0;0;0
60;7;5;2;5;2;0;1;1;0;26;1;2;1;1;1;0
60;9;5;4;7;2;1;0;1;0;26;1;3;1;1;1;0
61;2;3;-1;3;-1;0;1;0;0;23;0;1;1;0;0;1
61;2;3;-1;3;-1;1;0;0;0;23;0;1;1;0;0;1
61;4;5;-1;5;-1;1;0;0;0;23;0;2;0;1;0;1
61;8;5;3;7;1;0;1;0;0;23;0;3;0;1;0;1
61;1;3;-2;3;-2;1;0;0;0;23;0;1;1;1;0;1
61;7;5;2;5;2;0;1;0;0;23;0;2;0;1;0;1
61;3;5;-2;7;-4;1;0;0;0;23;0;3;1;0;0;1
61;7;5;2;7;0;0;1;0;0;23;0;3;1;0;0;1
61;3;3;0;3;0;0;1;0;0;23;0;1;1;1;0;1
61;3;3;0;3;0;1;0;0;0;23;0;1;0;0;0;1
61;2;5;-3;5;-3;1;0;0;0;23;0;2;1;1;0;1
61;3;5;-2;5;-2;0;1;0;0;23;0;2;0;0;0;1
61;5;3;2;3;2;1;0;0;0;23;0;1;0;1;0;1
61;7;5;2;5;2;1;0;0;0;23;0;2;0;0;0;1
61;6;5;1;7;-1;0;1;0;0;23;0;3;0;0;0;1
61;5;5;0;7;-2;0;1;0;0;23;0;3;1;1;0;1
61;5;3;2;3;2;0;1;0;0;23;0;1;0;1;0;1
61;2;5;-3;5;-3;0;1;0;0;23;0;2;1;0;0;1
61;6;5;1;7;-1;1;0;0;0;23;0;3;0;0;0;1
61;6;5;1;7;-1;1;0;0;0;23;0;3;0;1;0;1
61;2;3;-1;3;-1;0;1;0;0;23;0;1;0;0;0;1
61;3;5;-2;5;-2;0;1;0;0;23;0;2;1;1;0;1
61;3;5;-2;5;-2;1;0;0;0;23;0;2;1;0;0;1
61;2;5;-3;7;-5;1;0;0;0;23;0;3;1;1;0;1
62;1;3;-2;3;-2;1;0;0;0;23;0;1;1;0;0;0
62;1;3;-2;3;-2;0;1;0;0;23;0;1;1;0;0;0
62;3;5;-2;5;-2;1;0;0;0;23;0;2;0;1;0;0
62;5;5;0;7;-2;0;1;0;0;23;0;3;0;1;0;0
62;2;3;-1;3;-1;1;0;0;0;23;0;1;1;1;0;0
62;3;5;-2;5;-2;0;1;0;0;23;0;2;0;1;0;0
62;5;5;0;7;-2;1;0;0;0;23;0;3;1;0;0;0
62;10;5;5;7;3;0;1;0;0;23;0;3;1;0;0;0
62;2;3;-1;3;-1;0;1;0;0;23;0;1;1;1;0;0
62;1;3;-2;3;-2;1;0;0;0;23;0;1;0;0;0;0
62;3;5;-2;5;-2;1;0;0;0;23;0;2;1;1;0;0
62;3;5;-2;5;-2;0;1;0;0;23;0;2;0;0;0;0
62;1;3;-2;3;-2;1;0;0;0;23;0;1;0;1;0;0
62;4;5;-1;5;-1;1;0;0;0;23;0;2;0;0;0;0
62;6;5;1;7;-1;0;1;0;0;23;0;3;1;1;0;0
62;5;5;0;7;-2;0;1;0;0;23;0;3;0;0;0;0
62;1;3;-2;3;-2;0;1;0;0;23;0;1;0;1;0;0
62;3;5;-2;5;-2;0;1;0;0;23;0;2;1;0;0;0
62;5;5;0;7;-2;1;0;0;0;23;0;3;0;1;0;0
62;5;5;0;7;-2;1;0;0;0;23;0;3;0;0;0;0
62;1;3;-2;3;-2;0;1;0;0;23;0;1;0;0;0;0
62;4;5;-1;5;-1;0;1;0;0;23;0;2;1;1;0;0
62;3;5;-2;5;-2;1;0;0;0;23;0;2;1;0;0;0
62;6;5;1;7;-1;1;0;0;0;23;0;3;1;1;0;0
63;1;3;-2;3;-2;0;1;0;0;23;0;1;1;0;0;0
63;1;3;-2;3;-2;1;0;0;0;23;0;1;1;0;0;0
63;10;5;5;5;5;1;0;0;0;23;0;2;0;1;0;0
63;10;5;5;7;3;0;1;0;0;23;0;3;0;1;0;0
63;6;3;3;3;3;1;0;0;0;23;0;1;1;1;0;0
63;7;5;2;5;2;0;1;0;0;23;0;2;0;1;0;0
63;6;5;1;7;-1;0;1;0;0;23;0;3;1;0;0;0
63;4;5;-1;7;-3;1;0;0;0;23;0;3;1;0;0;0
63;5;3;2;3;2;0;1;0;0;23;0;1;1;1;0;0
63;8;3;5;3;5;1;0;0;0;23;0;1;0;0;0;0
63;5;5;0;5;0;0;1;0;0;23;0;2;0;0;0;0
63;6;5;1;5;1;1;0;0;0;23;0;2;1;1;0;0
63;6;3;3;3;3;1;0;0;0;23;0;1;0;1;0;0
63;9;5;4;5;4;1;0;0;0;23;0;2;0;0;0;0
63;6;5;1;7;-1;0;1;0;0;23;0;3;1;1;0;0
63;3;5;-2;7;-4;0;1;0;0;23;0;3;0;0;0;0
63;5;3;2;3;2;0;1;0;0;23;0;1;0;1;0;0
63;1;5;-4;5;-4;0;1;0;0;23;0;2;1;0;0;0
63;6;5;1;7;-1;1;0;0;0;23;0;3;0;0;0;0
63;10;5;5;7;3;1;0;0;0;23;0;3;0;1;0;0
63;9;3;6;3;6;0;1;0;0;23;0;1;0;0;0;0
63;4;5;-1;5;-1;1;0;0;0;23;0;2;1;0;0;0
63;6;5;1;5;1;0;1;0;0;23;0;2;1;1;0;0
63;5;5;0;7;-2;1;0;0;0;23;0;3;1;1;0;0
64;2;3;-1;3;-1;1;0;1;0;24;0;1;1;0;0;1
64;2;3;-1;3;-1;0;1;1;0;24;0;1;1;0;0;1
64;6;5;1;5;1;1;0;1;0;24;0;2;0;1;1;1
64;9;5;4;7;2;0;1;1;0;24;0;3;0;1;1;1
64;5;3;2;3;2;1;0;1;0;24;0;1;1;1;1;1
64;6;5;1;5;1;0;1;1;0;24;0;2;0;1;1;1
64;9;5;4;7;2;0;1;1;0;24;0;3;1;0;0;1
64;9;5;4;7;2;1;0;1;0;24;0;3;1;0;0;1
64;3;3;0;3;0;0;1;1;0;24;0;1;1;1;1;1
64;3;3;0;3;0;1;0;1;0;24;0;1;0;0;0;1
64;6;5;1;5;1;1;0;1;0;24;0;2;1;1;1;1
64;4;5;-1;5;-1;0;1;1;0;24;0;2;0;0;0;1
64;5;3;2;3;2;1;0;1;0;24;0;1;0;1;1;1
64;4;5;-1;5;-1;1;0;1;0;24;0;2;0;0;0;1
64;9;5;4;7;2;0;1;1;0;24;0;3;0;0;0;1
64;7;5;2;7;0;0;1;1;0;24;0;3;1;1;1;1
64;5;3;2;3;2;0;1;1;0;24;0;1;0;1;1;1
64;3;5;-2;5;-2;0;1;1;0;24;0;2;1;0;0;1
64;9;5;4;7;2;1;0;1;0;24;0;3;0;0;0;1
64;8;5;3;7;1;1;0;1;0;24;0;3;0;1;1;1
64;3;3;0;3;0;0;1;1;0;24;0;1;0;0;0;1
64;6;5;1;5;1;0;1;1;0;24;0;2;1;1;1;1
64;3;5;-2;5;-2;1;0;1;0;24;0;2;1;0;0;1
64;9;5;4;7;2;1;0;1;0;24;0;3;1;1;1;1
65;3;3;0;3;0;1;0;0;0;25;0;1;1;0;0;0
65;3;3;0;3;0;0;1;0;0;25;0;1;1;0;0;0
65;10;5;5;5;5;1;0;0;0;25;0;2;0;1;0;0
65;7;5;2;7;0;0;1;0;0;25;0;3;0;1;0;0
65;10;3;7;3;7;1;0;0;0;25;0;1;1;1;0;0
65;5;5;0;5;0;0;1;0;0;25;0;2;0;1;0;0
65;7;5;2;7;0;0;1;0;0;25;0;3;1;0;0;0
65;7;5;2;7;0;1;0;0;0;25;0;3;1;0;0;0
65;3;3;0;3;0;1;0;0;0;25;0;1;0;0;0;0
65;3;3;0;3;0;0;1;0;0;25;0;1;1;1;0;0
65;10;5;5;5;5;1;0;0;0;25;0;2;1;1;0;0
65;5;5;0;5;0;0;1;0;0;25;0;2;0;0;0;0
65;10;3;7;3;7;1;0;0;0;25;0;1;0;1;0;0
65;5;5;0;5;0;1;0;0;0;25;0;2;0;0;0;0
65;7;5;2;7;0;0;1;0;0;25;0;3;0;0;0;0
65;7;5;2;7;0;0;1;0;0;25;0;3;1;1;0;0
65;3;3;0;3;0;0;1;0;0;25;0;1;0;1;0;0
65;5;5;0;5;0;0;1;0;0;25;0;2;1;0;0;0
65;10;5;5;7;3;1;0;0;0;25;0;3;0;1;0;0
65;7;5;2;7;0;1;0;0;0;25;0;3;0;0;0;0
65;3;3;0;3;0;0;1;0;0;25;0;1;0;0;0;0
65;5;5;0;5;0;0;1;0;0;25;0;2;1;1;0;0
65;5;5;0;5;0;1;0;0;0;25;0;2;1;0;0;0
65;10;5;5;7;3;1;0;0;0;25;0;3;1;1;0;0
66;1;3;-2;3;-2;0;1;0;0;26;1;1;1;0;0;0
66;5;3;2;3;2;1;0;0;0;26;1;1;1;0;0;0
66;8;5;3;5;3;1;0;0;0;26;1;2;0;1;0;0
66;8;5;3;7;1;0;1;0;0;26;1;3;0;1;0;0
66;5;3;2;3;2;1;0;0;0;26;1;1;1;1;0;0
66;5;5;0;5;0;0;1;0;0;26;1;2;0;1;0;0
66;8;5;3;7;1;1;0;0;0;26;1;3;1;0;0;0
66;4;5;-1;7;-3;0;1;0;0;26;1;3;1;0;0;0
66;5;3;2;3;2;1;0;0;0;26;1;1;0;0;0;0
66;3;3;0;3;0;0;1;0;0;26;1;1;1;1;0;0
66;3;5;-2;5;-2;0;1;0;0;26;1;2;0;0;0;0
66;7;5;2;5;2;1;0;0;0;26;1;2;1;1;0;0
